"date_time","price","quantity","symbol"
"Wed, 03 Feb 2021 09:51:00 GMT",48.97,110,"KO"
"Wed, 03 Feb 2021 10:42:00 GMT",288.099,-18,"GS"
"Wed, 03 Feb 2021 10:42:00 GMT",134.77,40,"JPM"
"Wed, 03 Feb 2021 14:04:00 GMT",289.605,18,"GS"
"Wed, 03 Feb 2021 14:04:00 GMT",135.65,-39,"JPM"
"Wed, 03 Feb 2021 14:44:00 GMT",288.93,-18,"GS"
"Wed, 03 Feb 2021 14:44:00 GMT",135.46,39,"JPM"
"Wed, 03 Feb 2021 14:46:00 GMT",138.775,38,"PEP"
"Wed, 03 Feb 2021 14:46:00 GMT",49.06,-110,"KO"
"Wed, 03 Feb 2021 14:52:00 GMT",138.75,-38,"PEP"
"Wed, 03 Feb 2021 14:52:00 GMT",49.005,110,"KO"
"Thu, 04 Feb 2021 09:36:00 GMT",138.21,39,"PEP"
"Thu, 04 Feb 2021 09:36:00 GMT",48.979,-110,"KO"
"Thu, 04 Feb 2021 09:37:00 GMT",290.675,18,"GS"
"Thu, 04 Feb 2021 09:37:00 GMT",136.68,-39,"JPM"
"Thu, 04 Feb 2021 09:39:00 GMT",138.05,-39,"PEP"
"Thu, 04 Feb 2021 09:39:00 GMT",48.86,110,"KO"
"Thu, 04 Feb 2021 09:41:00 GMT",292.389,-18,"GS"
"Thu, 04 Feb 2021 09:41:00 GMT",136.92,39,"JPM"
"Thu, 04 Feb 2021 09:47:00 GMT",138.15,-39,"PEP"
"Thu, 04 Feb 2021 09:47:00 GMT",48.69,111,"KO"
"Thu, 04 Feb 2021 10:12:00 GMT",138.379,39,"PEP"
"Thu, 04 Feb 2021 10:12:00 GMT",48.86,-111,"KO"
"Thu, 04 Feb 2021 12:06:00 GMT",138.847,-39,"PEP"
